,filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather
6799,001277.png,Car,740.4691,204.6243,911.3127,338.9856,-1.72,10.36,clone
6800,001277.png,Car,694.6285,192.61684,797.7108,272.62555,-1.74,16.41,clone
6801,001277.png,Car,664.4064,190.23404,734.76715,246.7843,-1.71,21.7,clone
6803,001277.png,Car,645.69525,187.3466,688.4396,224.06209,-1.67,33.23,clone
6804,001277.png,Car,567.2914,180.27673,597.0723,209.43793,1.64,49.27,clone
12364,002305.png,Car,593.77014,176.23158,636.80194,218.28027,-1.58,30.36,clone
12365,002305.png,Car,95.065674,189.65857,250.09776,256.57443,2.15,20.88,clone
12366,002305.png,Car,223.38335,181.66978,336.75427,236.4572,1.99,25.71,clone
12367,002305.png,Car,712.0232,175.0468,838.2054,235.88359,-0.98,20.04,clone
12369,002305.png,Car,672.3423,178.63736,774.11035,219.23898,-0.95,26.66,clone
12371,002305.png,Van,634.5495,171.72275,672.29443,193.17177,-0.87,76.12,clone
24610,004560.png,Car,593.45844,174.35806,639.1682,216.27324,-1.59,28.89,clone
24611,004560.png,Car,1000.43176,154.87152,1242.0,372.53668,-1.49,6.42,clone
24612,004560.png,Car,828.66223,177.772,1104.0387,337.70627,-1.22,9.66,clone
24613,004560.png,Car,761.7811,163.98538,963.14777,279.8285,-1.06,12.82,clone
24614,004560.png,Car,712.996,174.56213,847.298,234.9063,-1.0,16.43,clone
24616,004560.png,Car,513.03644,178.6873,535.70337,193.96217,1.7,63.6,clone
24617,004560.png,Car,425.39114,183.0473,478.64136,219.35799,1.8,30.65,clone
24618,004560.png,Car,671.4088,173.61943,765.301,210.62376,-0.84,30.34,clone
24619,004560.png,Car,651.8415,173.411,722.847,202.08224,-0.9,36.88,clone
24620,004560.png,Van,640.1493,168.69478,708.13654,196.94353,-0.92,51.57,clone
24621,004560.png,Car,455.65155,176.27347,484.62964,196.89595,1.78,58.21,clone
24622,004560.png,Car,431.49365,176.17389,450.0694,190.32996,1.79,66.96,clone
5040,000954.png,Car,760.67456,160.82619,990.05695,314.3515,-1.91,10.13,clone
26273,004863.png,Car,571.1105,181.87398,611.7114,221.48987,-1.55,33.47,clone
26274,004863.png,Tram,500.3831,151.73058,551.04675,207.11098,-1.48,55.97,clone
26275,004863.png,Car,51.58498,197.83463,219.24355,261.38992,2.12,23.53,clone
26276,004863.png,Car,323.62604,188.83438,382.53876,221.35208,1.92,38.49,clone
29977,005510.png,Person_sitting,18.279188,255.52063,221.5132,371.15314,-2.3,4.7,clone
29978,005510.png,Pedestrian,403.43042,152.3901,465.96088,362.18475,1.8,6.82,clone
29979,005510.png,Pedestrian,329.0899,162.64763,416.6915,372.01642,1.83,6.27,clone
29980,005510.png,Pedestrian,641.27795,157.24953,672.8893,242.03288,-1.53,15.3,clone
29981,005510.png,Pedestrian,484.44614,161.28188,508.32074,217.21298,2.68,24.06,clone
29983,005510.png,Pedestrian,631.31244,155.99634,651.7956,214.2363,-1.53,23.55,clone
29984,005510.png,Pedestrian,687.3168,155.71758,713.27216,240.25426,-1.6,15.19,clone
29985,005510.png,Pedestrian,729.6535,152.3967,754.0896,221.85164,-1.71,19.62,clone
29986,005510.png,Pedestrian,753.69617,151.09526,775.6669,215.51884,-1.61,22.82,clone
29987,005510.png,Car,562.7018,163.80006,597.9492,193.95041,1.69,42.44,clone
29988,005510.png,Pedestrian,332.51556,163.22392,386.93033,254.96906,-2.29,16.22,clone
29989,005510.png,Pedestrian,717.1336,155.59496,739.58484,232.2162,-1.57,17.95,clone
12343,002301.png,Car,599.3436,176.55504,659.88477,233.39601,-1.57,21.8,clone
12344,002301.png,Car,720.70856,179.51065,807.9684,245.2145,-1.76,18.35,clone
12345,002301.png,Misc,959.41046,145.56433,996.1822,186.92613,-1.95,43.88,clone
12346,002301.png,Pedestrian,738.6546,171.66895,760.9864,247.02895,2.89,16.38,clone
12347,002301.png,Car,1093.8478,161.29156,1217.8033,203.83434,-2.19,32.54,clone
31872,005855.png,Car,571.63824,174.91689,616.3843,216.4659,-1.57,30.58,clone
31873,005855.png,Car,0.22754456,197.94083,172.65268,375.88272,-0.8,7.25,clone
31874,005855.png,Van,25.207842,167.97098,250.52577,284.84207,-1.01,15.61,clone
31875,005855.png,Misc,264.53815,135.24263,429.47522,286.28955,-1.24,13.04,clone
31876,005855.png,Van,355.37793,137.38866,486.0292,255.2594,-1.33,17.87,clone
31877,005855.png,Car,234.5942,187.10521,340.3815,242.58229,-1.16,21.68,clone
31878,005855.png,Car,468.53394,172.03333,522.0676,215.12335,-1.43,32.69,clone
31879,005855.png,Car,502.3813,180.62082,536.75916,205.33792,-1.47,44.65,clone
31880,005855.png,Van,522.45935,160.23018,554.6342,197.70139,-1.5,56.96,clone
31881,005855.png,Car,0.0,189.8583,133.00911,262.7496,-0.92,19.43,clone
23199,004294.png,Car,761.6214,194.9019,1056.7754,372.86307,0.46,3.56,clone
23200,004294.png,Car,121.68693,184.36076,467.82803,372.92258,1.96,8.53,clone
23202,004294.png,Car,368.79474,173.97183,501.4506,269.1168,1.82,14.51,clone
23203,004294.png,Car,699.73004,190.12659,835.6339,284.91473,1.38,13.8,clone
23204,004294.png,Car,481.75854,176.73866,540.2227,225.81047,1.7,22.87,clone
23205,004294.png,Car,669.29407,179.18239,718.8986,218.53844,1.47,27.71,clone
23206,004294.png,Car,647.3124,173.22787,676.5124,198.05428,-1.62,47.7,clone
23207,004294.png,Van,643.3057,163.50783,672.1372,194.30806,-1.6,60.17,clone
40315,007429.png,Car,114.7175,176.70644,201.65038,209.34282,-1.0,41.24,clone
40316,007429.png,Car,2.240176,152.97652,114.61697,206.33372,-0.93,45.71,clone
40317,007429.png,Car,181.20743,170.07411,247.21048,203.49937,2.08,46.05,clone
40320,007429.png,Car,574.2413,168.96814,625.5772,220.852,-1.56,25.61,clone
25015,004643.png,Car,0.0,158.28069,265.98218,346.98306,-2.47,10.48,clone
25016,004643.png,Car,119.244,174.62141,381.18314,277.54468,-2.67,14.46,clone
25017,004643.png,Car,862.15753,156.44632,971.51526,218.45602,-1.93,28.73,clone
25018,004643.png,Car,935.6377,172.06517,1028.0048,214.05026,-2.02,30.53,clone
25019,004643.png,Car,255.0387,180.28194,445.34598,245.95135,-2.8,19.05,clone
25020,004643.png,Car,321.60782,170.96259,484.1045,228.97005,-2.85,21.78,clone
25022,004643.png,Car,399.13715,174.99055,516.8263,216.10228,0.31,29.81,clone
25611,004751.png,Car,974.91907,134.65816,1239.5374,319.16003,2.45,10.17,clone
25612,004751.png,Van,876.61707,134.34587,1240.2007,285.14786,2.55,12.6,clone
25613,004751.png,Car,0.0,197.3784,113.28405,372.91733,2.35,5.78,clone
25614,004751.png,Car,20.569498,183.85457,336.36917,366.52286,1.99,10.2,clone
25615,004751.png,Truck,533.34503,109.425026,735.7182,224.61552,-1.07,28.03,clone
17281,003204.png,Car,977.96814,199.22237,1241.2576,372.89618,-1.74,8.71,clone
17282,003204.png,Car,923.70514,189.58908,977.1993,231.40892,-1.63,31.21,clone
296,000071.png,Car,596.56793,173.87271,663.5941,238.44864,-1.57,19.66,clone
24496,004537.png,Car,520.0691,181.36096,548.7137,205.1637,1.67,44.61,clone
24497,004537.png,Car,198.015,175.40317,266.14236,209.23615,2.06,45.66,clone
24498,004537.png,Car,255.17502,182.96133,307.98273,206.22357,2.01,51.73,clone
24499,004537.png,Car,1044.1011,194.99626,1139.0948,228.2136,2.51,41.97,clone
24500,004537.png,Car,300.47568,181.99474,344.8107,203.89996,1.98,55.89,clone
24501,004537.png,Car,546.4742,180.2175,565.4022,195.27829,1.65,59.61,clone
24502,004537.png,Car,568.48804,176.46074,621.0856,228.27599,-1.55,25.47,clone
24503,004537.png,Car,114.22737,178.88342,206.2285,213.29613,2.2,40.13,clone
24504,004537.png,Cyclist,886.3493,187.32808,917.0283,229.76364,-2.01,29.49,clone
24505,004537.png,Car,1137.9915,198.14162,1225.6003,230.17833,-0.73,45.57,clone
16217,003001.png,Car,0.28240573,175.19781,253.08495,340.3876,0.72,10.57,clone
16218,003001.png,Car,118.23487,162.01666,383.86703,271.67148,-2.69,14.57,clone
16219,003001.png,Car,727.5682,191.00777,944.0426,328.43878,-1.88,10.17,clone
16220,003001.png,Car,665.8147,177.46198,744.07526,241.5415,-1.7,20.75,clone
16221,003001.png,Car,223.04596,189.96997,414.06253,256.42505,0.41,16.85,clone
16222,003001.png,Car,293.8819,179.2302,461.4991,243.63472,-2.88,21.76,clone
16223,003001.png,Car,653.13556,180.89333,708.88354,225.39128,-1.71,26.81,clone
16224,003001.png,Car,641.78516,180.06436,682.3862,213.90108,-1.69,35.75,clone
26757,004952.png,Car,718.89526,171.50429,738.38525,187.56665,1.81,78.32,clone
16355,003021.png,Car,1063.6232,168.0653,1241.9174,308.99768,-0.75,12.21,clone
16357,003021.png,Car,725.65424,179.31204,868.9317,276.52258,-1.81,13.06,clone
16358,003021.png,Van,403.75073,157.35814,508.46497,248.24974,1.76,18.75,clone
16359,003021.png,Car,687.18384,175.84206,791.28644,246.0756,-1.75,17.79,clone
16360,003021.png,Car,687.2378,176.20326,748.861,221.5957,-1.55,24.22,clone
16361,003021.png,Van,206.3883,146.68246,392.81226,216.61154,-2.71,29.04,clone
16362,003021.png,Van,610.3924,165.88153,638.04877,195.80481,-1.58,48.74,clone
16363,003021.png,Van,760.73456,147.29745,884.4088,195.60385,-0.28,44.92,clone
11322,002116.png,Car,718.94586,170.35863,755.86786,196.16998,-1.71,42.81,clone
11323,002116.png,Truck,2.6745632,124.528145,295.37216,226.504,0.35,33.68,clone
21891,004059.png,Car,490.69604,178.77806,550.23505,219.3274,1.73,27.96,clone
26279,004865.png,Car,446.76523,178.40685,536.08203,251.71414,1.72,21.85,clone
26280,004865.png,Car,533.2938,188.3839,563.206,214.97137,1.67,45.76,clone
79,000024.png,Car,517.2744,163.98187,563.9804,198.70178,-1.73,36.54,clone
80,000024.png,Car,443.4539,165.7563,479.91724,195.99315,-1.67,38.88,clone
81,000024.png,Car,425.69626,163.87563,453.2476,185.93523,-1.65,53.39,clone
22799,004227.png,Car,565.2286,174.07166,625.73535,230.59526,-1.61,21.97,clone
2303,000430.png,Car,0.0,204.41956,174.58447,337.3532,1.73,13.15,clone
2304,000430.png,Car,228.93881,203.33185,269.23682,237.11792,1.61,39.15,clone
2305,000430.png,Car,138.14354,206.41185,238.10663,279.21506,1.71,19.65,clone
2306,000430.png,Misc,1075.6061,142.26321,1144.5806,170.9323,-1.6,35.49,clone
2307,000430.png,Van,1076.0884,113.12001,1131.1602,167.74977,-1.63,41.96,clone
26780,004956.png,Truck,589.2162,160.28981,617.7331,191.17407,-1.57,76.19,clone
26782,004956.png,Car,923.1425,174.33664,991.23114,198.53407,2.9,48.14,clone
21705,004027.png,Pedestrian,656.8315,164.17555,681.5237,232.04521,-1.57,17.83,clone
21706,004027.png,Pedestrian,679.61145,159.9732,706.5063,231.51575,-1.67,18.11,clone
21707,004027.png,Pedestrian,458.02814,162.67288,486.24423,238.70332,-1.42,17.48,clone
21708,004027.png,Cyclist,608.0025,163.47298,627.4152,203.13947,1.72,32.74,clone
29710,005459.png,Car,564.7617,170.29332,592.6079,187.52681,-1.4,59.18,clone
29711,005459.png,Car,588.93915,168.65228,616.3313,192.97144,-1.56,46.77,clone
29712,005459.png,Car,534.0374,169.21455,569.205,197.59169,-1.52,40.67,clone
29713,005459.png,Car,329.51825,167.55293,397.25812,202.91861,2.05,40.42,clone
2402,000447.png,Car,3.632435,178.40512,122.3255,218.699,-0.93,35.81,clone
2403,000447.png,Car,95.26691,171.83853,185.1968,210.53033,2.14,40.18,clone
2404,000447.png,Car,140.52538,166.85966,200.2778,194.78404,1.91,68.73,clone
2407,000447.png,Car,575.8103,168.64262,629.1518,221.32375,-1.57,24.79,clone
1980,000379.png,Car,0.049688246,194.9216,114.848145,259.64688,2.23,26.52,clone
1981,000379.png,Car,342.1966,187.68199,387.25394,209.57985,1.92,50.76,clone
1982,000379.png,Car,472.617,180.08974,494.81012,194.6621,1.73,79.07,clone
1983,000379.png,Cyclist,697.10297,170.2482,709.5305,198.15994,-1.7,47.48,clone
29550,005427.png,Van,0.21579446,146.05026,249.5535,371.58618,-2.42,9.27,clone
29551,005427.png,Car,919.78076,181.72284,1223.7524,300.02518,-2.59,12.83,clone
29552,005427.png,Car,662.1019,184.49834,733.84924,233.2205,-1.8,23.34,clone
29553,005427.png,Car,57.416943,189.5306,325.68637,291.14847,-2.66,13.74,clone
29555,005427.png,Car,279.46,187.44107,447.6598,247.23978,-2.8,20.2,clone
29557,005427.png,Car,636.16455,181.82237,684.04895,215.86754,-1.72,33.07,clone
1333,000264.png,Car,569.18964,178.88615,626.2258,225.79474,-1.55,23.15,clone
1334,000264.png,Car,0.66529834,199.01332,402.60638,372.58813,-1.12,5.48,clone
1335,000264.png,Car,273.6858,189.85085,477.7666,332.99225,-1.28,9.91,clone
1338,000264.png,Car,366.26163,178.42073,478.11035,224.80202,0.99,23.06,clone
1340,000264.png,Car,426.07645,179.61005,497.4157,211.0432,1.02,33.63,clone
1341,000264.png,Car,522.5475,179.45174,568.4676,211.13885,-1.45,32.45,clone
1342,000264.png,Car,457.4347,174.70143,528.5227,202.9409,0.75,43.65,clone
1343,000264.png,Car,815.2813,178.16469,1242.0,372.21317,-2.02,6.42,clone
1344,000264.png,Car,652.46716,177.72887,715.77594,225.20361,-1.69,23.81,clone
1345,000264.png,Truck,638.3936,126.94099,709.5023,208.17105,-1.65,34.21,clone
1346,000264.png,Pedestrian,736.0861,166.2822,752.1343,214.03151,2.68,28.87,clone
1348,000264.png,Car,583.9327,176.01962,621.5454,209.51978,-1.57,35.39,clone
24629,004562.png,Pedestrian,251.93282,158.25604,300.9057,284.14026,-2.02,11.91,clone
24630,004562.png,Pedestrian,575.0428,171.04153,619.8437,247.4187,2.3,15.82,clone
24631,004562.png,Pedestrian,473.64706,166.0197,499.5558,249.3801,0.95,15.68,clone
24632,004562.png,Pedestrian,545.0234,167.78003,567.4831,229.5894,1.48,19.42,clone
24633,004562.png,Pedestrian,619.79956,168.06406,638.13055,219.54597,-1.55,23.76,clone
24634,004562.png,Pedestrian,606.22595,167.72119,617.53253,209.33939,1.66,30.56,clone
24635,004562.png,Van,771.4836,1.4097114,1237.9694,373.00198,-2.01,6.05,clone
39282,007223.png,Pedestrian,905.4515,155.2794,958.4761,300.17758,2.74,9.66,clone
1155,000226.png,Car,640.5488,183.72493,674.7989,209.10054,-1.64,41.89,clone
1156,000226.png,Van,439.11652,169.9992,542.7876,211.7011,0.11,38.81,clone
1157,000226.png,Car,384.68527,185.7649,502.3622,229.67188,0.31,26.83,clone
1159,000226.png,Car,221.93956,187.97858,414.83112,258.8319,-2.8,17.31,clone
1160,000226.png,Car,0.1640334,200.44429,395.62616,372.2725,-2.66,13.12,clone
1161,000226.png,Car,725.3094,175.79729,1035.1241,372.91602,-1.91,8.58,clone
1163,000226.png,Truck,627.70386,171.54929,662.6531,200.54839,-1.62,58.06,clone
28766,005281.png,Pedestrian,1026.6459,157.18384,1089.1128,281.62814,-0.57,12.24,clone
28767,005281.png,Pedestrian,802.9497,169.01672,823.15063,230.95833,-1.84,21.38,clone
28768,005281.png,Pedestrian,782.7103,164.7875,807.499,232.04376,-1.81,21.31,clone
10830,002027.png,Car,615.2679,173.77122,654.74603,211.5406,-1.57,30.1,clone
10831,002027.png,Car,467.68735,177.69676,541.3319,226.06818,1.79,25.03,clone
10832,002027.png,Car,508.09576,175.15419,555.91754,210.9123,1.66,31.83,clone
10833,002027.png,Car,536.745,171.58998,571.4961,197.9748,1.69,43.61,clone
31539,005788.png,Car,689.27496,183.5179,718.3801,207.61752,-1.48,46.84,clone
31540,005788.png,Car,104.879196,193.72685,328.70517,303.8315,2.18,14.38,clone
31541,005788.png,Car,282.3211,175.29752,425.2749,266.3901,2.04,18.38,clone
31542,005788.png,Car,717.60693,181.77351,795.4449,241.91876,-1.72,21.55,clone
31543,005788.png,Car,650.6178,184.6628,682.62494,203.94264,1.78,53.69,clone
37148,006829.png,Truck,594.0189,159.61665,621.4766,190.85803,-1.58,75.56,clone
37149,006829.png,Car,753.09375,182.64989,933.622,268.79184,-2.21,14.79,clone
37150,006829.png,Car,0.2250962,192.22102,120.15025,246.31445,2.24,28.79,clone
37151,006829.png,Van,190.68376,180.77744,286.7038,222.43019,2.08,37.31,clone
240,000060.png,Van,518.5611,161.33977,544.69855,193.09727,1.59,66.99,clone
241,000060.png,Car,549.6991,172.42195,614.24774,235.44421,-1.55,21.1,clone
243,000060.png,Cyclist,790.49445,176.32935,805.80994,209.07526,-1.83,38.23,clone
31663,005815.png,Car,184.08076,173.81862,254.60541,203.58597,2.09,45.22,clone
31664,005815.png,Car,361.13715,168.86357,398.08093,188.22495,-1.24,74.97,clone
31666,005815.png,Car,570.643,168.93858,615.1055,212.902,-1.56,29.75,clone
18177,003371.png,Car,565.9696,180.82214,678.20013,287.85834,-1.58,12.64,clone
18178,003371.png,Car,290.5625,196.45453,353.7158,226.11476,1.96,41.52,clone
18179,003371.png,Car,212.92664,199.75111,281.9179,230.95197,2.2,41.62,clone
18180,003371.png,Car,389.83612,190.42291,440.77313,215.23425,1.82,47.05,clone
18181,003371.png,Car,998.6138,181.85356,1159.7806,233.05945,2.64,28.92,clone
18182,003371.png,Car,1211.7637,178.69232,1241.8505,233.96474,2.48,33.04,clone
31855,005853.png,Car,580.75433,182.39394,641.1284,230.99274,-1.61,22.28,clone
31856,005853.png,Car,0.0,193.07335,139.1884,372.50455,-1.76,8.07,clone
31857,005853.png,Car,198.84001,180.7288,367.1801,271.46875,1.14,14.97,clone
31858,005853.png,Car,357.954,194.07297,524.0496,297.33978,-1.36,11.58,clone
31859,005853.png,Car,451.5493,184.86401,537.95764,254.95946,-1.47,16.92,clone
31860,005853.png,Car,374.97363,181.67316,468.9396,224.65022,0.93,24.24,clone
31861,005853.png,Car,546.27985,178.97557,576.28516,203.00288,-1.52,44.6,clone
31862,005853.png,Pedestrian,995.15533,189.9611,1207.7611,373.35263,-2.13,5.37,clone
31863,005853.png,Car,775.5336,184.09917,1140.0122,372.05585,-1.92,7.63,clone
31864,005853.png,Car,710.6948,190.51387,878.7252,297.99448,-1.79,12.2,clone
31865,005853.png,Car,685.0277,177.20602,775.57306,249.98846,-1.77,18.06,clone
31866,005853.png,Car,637.5195,182.1384,677.3802,211.49156,-1.66,35.85,clone
31867,005853.png,Truck,628.7795,143.9223,680.2465,202.1776,-1.63,46.35,clone
31868,005853.png,Car,586.3956,178.4949,621.93335,213.95586,-1.57,34.02,clone
31869,005853.png,Car,129.60565,180.98773,236.04546,222.85811,2.13,29.98,clone
21990,004078.png,Car,831.24786,191.0895,1221.2933,367.08887,-2.01,7.73,clone
21991,004078.png,Car,766.5687,178.6513,945.6847,283.81656,-1.87,13.42,clone
21992,004078.png,Car,318.25497,168.4691,401.03333,214.72711,2.03,32.58,clone
21993,004078.png,Car,528.6821,176.89526,555.8573,193.8778,1.85,62.73,clone
21994,004078.png,Car,703.10596,175.43665,755.7291,222.98106,-1.58,25.09,clone
21996,004078.png,Car,691.65594,179.22054,732.9138,210.65276,-1.61,36.02,clone
21997,004078.png,Car,678.1752,178.11627,702.20996,199.32394,-1.6,52.53,clone
4190,000786.png,Car,512.9205,182.62439,557.6286,216.559,1.67,35.66,clone
16193,002994.png,Pedestrian,522.4435,155.87721,571.08417,290.14786,-1.49,9.83,clone
0,000000.png,Pedestrian,716.0293,143.18456,807.831,307.129,-0.2,8.73,clone
27044,004997.png,Car,579.6731,180.36328,613.80255,208.002,-1.65,39.86,clone
27045,004997.png,Car,1086.6239,190.72826,1242.0,367.2838,0.86,10.04,clone
27046,004997.png,Car,706.8291,177.10901,877.4267,234.05167,2.85,20.82,clone
27048,004997.png,Car,677.0152,179.16255,792.0029,217.29887,-0.04,30.74,clone
17366,003219.png,Car,0.46900314,171.75505,130.05864,372.78583,0.83,8.51,clone
17367,003219.png,Car,1.1327469,167.1012,292.08752,334.5832,0.67,10.42,clone
17369,003219.png,Car,117.40383,178.81332,389.84918,269.35034,-2.76,14.59,clone
17371,003219.png,Car,304.97827,159.78198,469.00806,229.23135,-2.9,21.23,clone
17373,003219.png,Cyclist,539.2132,173.55507,554.4562,209.3971,1.63,35.3,clone
17374,003219.png,Car,804.31146,199.2163,1242.0,372.77142,-1.99,6.64,clone
17375,003219.png,Car,859.80237,174.84492,1194.1277,287.00415,-0.46,12.63,clone
17376,003219.png,Car,788.603,179.12003,967.1371,253.39534,-0.37,14.66,clone
17379,003219.png,Car,735.09766,178.50175,893.83606,234.39084,2.82,22.1,clone
17380,003219.png,Car,717.6753,172.21933,836.86084,223.66695,-0.29,24.88,clone
17382,003219.png,Car,427.94113,175.39139,521.3066,209.46509,-2.96,34.64,clone
17384,003219.png,Car,633.92175,176.91321,672.18915,204.70137,-1.68,39.75,clone
17385,003219.png,Car,624.7273,175.06479,647.6239,193.58762,-1.62,54.73,clone
17386,003219.png,Van,613.25024,166.4383,629.387,184.16768,-1.59,100.75,clone
2439,000455.png,Car,552.6355,175.01027,586.6129,202.98357,-3.1,46.36,clone
2440,000455.png,Car,646.31464,173.11534,681.22986,200.8865,-1.66,43.0,clone
2442,000455.png,Car,337.52878,172.59612,491.20578,230.38387,0.24,22.18,clone
2443,000455.png,Car,230.2318,161.35957,438.3148,248.52864,0.35,17.2,clone
2444,000455.png,Car,671.67285,180.72836,728.3255,223.96164,-1.68,24.36,clone
2445,000455.png,Car,692.1735,184.39885,809.5708,263.4746,-1.75,15.36,clone
2446,000455.png,Car,0.0,171.64204,311.39114,325.40768,0.62,10.8,clone
8177,001543.png,Pedestrian,851.12573,160.52905,889.0238,245.78926,1.24,16.15,clone
8178,001543.png,Pedestrian,896.78784,163.7372,926.60187,246.11163,1.17,16.04,clone
8179,001543.png,Pedestrian,83.121376,162.89594,111.48746,233.7565,3.05,24.58,clone
20876,003862.png,Tram,631.78204,150.81775,700.86774,188.21866,-1.78,72.72,clone
20877,003862.png,Car,278.94717,185.42813,380.88733,237.56642,1.94,26.66,clone
20878,003862.png,Cyclist,914.17993,154.08156,952.3515,209.30205,-1.98,26.59,clone
